source_file,expert,market_key,symbol,timeframe,feature,sharpe,win_rate,threshold,samples
backtest_microstructure_expert.json,microstructure_expert,USDJPY_H4,USDJPY,H4,volume_overlap_pct,-0.024463987008748037,0.5191387559808612,0.24123419333396368,6686
backtest_microstructure_expert.json,microstructure_expert,USDJPY_H4,USDJPY,H4,vwap,-0.052796115473632096,0.547604967474867,149.3982986025266,6762
backtest_microstructure_expert.json,microstructure_expert,USDJPY_H4,USDJPY,H4,volume_oscillator,0.04530704360806436,0.5411161506606192,-0.11334827298715706,6762
backtest_microstructure_expert.json,microstructure_expert,USDJPY_H4,USDJPY,H4,obv_simple,-0.054750278812887146,0.5415929203539823,3995014.25,6780
backtest_microstructure_expert.json,microstructure_expert,USDJPY_H4,USDJPY,H4,vpt,0.03949025376394718,0.5575221238938053,9646.84716364037,6780
backtest_microstructure_expert.json,microstructure_expert,USDJPY_H4,USDJPY,H4,volume_per_atr,0.06584506210512388,0.5390070921985816,58703.993704890876,6768
backtest_microstructure_expert.json,microstructure_expert,USDJPY_H4,USDJPY,H4,volume_per_atr_ma,0.08187801135136669,0.5456431535269709,57579.00564022211,6749
backtest_microstructure_expert.json,microstructure_expert,USDJPY_H4,USDJPY,H4,volume_zone_0,0.05744345533169736,0.4932795698924731,0.0,6732
backtest_microstructure_expert.json,microstructure_expert,USDJPY_H4,USDJPY,H4,volume_zone_1,0.05001711108544702,0.4763231197771588,0.0,6732
backtest_microstructure_expert.json,microstructure_expert,USDJPY_H4,USDJPY,H4,volume_zone_2,0.11643554563264966,0.5321100917431193,0.0,6732
backtest_microstructure_expert.json,microstructure_expert,USDJPY_H4,USDJPY,H4,volume_zone_3,0.07227956871779706,0.5417633410672854,0.0,6732
backtest_microstructure_expert.json,microstructure_expert,USDJPY_H4,USDJPY,H4,volume_zone_4,0.0054774482349487525,0.5275229357798165,0.0,6732
backtest_microstructure_expert.json,microstructure_expert,USDJPY_H4,USDJPY,H4,volume_zone_5,0.021826440566141563,0.5177865612648221,0.0,6732
backtest_microstructure_expert.json,microstructure_expert,USDJPY_H4,USDJPY,H4,volume_zone_6,0.20060720678700295,0.6192052980132451,0.0,6732
backtest_microstructure_expert.json,microstructure_expert,USDJPY_H4,USDJPY,H4,volume_zone_7,0.09898116428237845,0.5582437275985663,0.0,6732
backtest_microstructure_expert.json,microstructure_expert,USDJPY_H4,USDJPY,H4,volume_zone_8,-0.02231116082356808,0.5204991087344029,396645.5,6732
backtest_microstructure_expert.json,microstructure_expert,USDJPY_H4,USDJPY,H4,volume_zone_9,-0.05497641681749175,0.5437981779957953,0.0,6732
backtest_microstructure_expert.json,microstructure_expert,USDJPY_H4,USDJPY,H4,poc_zone,-0.1076939061492558,0.5413402959094865,8.0,6732
backtest_microstructure_expert.json,microstructure_expert,USDJPY_H4,USDJPY,H4,poc_volume,0.06202331380139297,0.5335710041592394,1914657.5,6732
backtest_microstructure_expert.json,microstructure_expert,USDJPY_H4,USDJPY,H4,dist_to_poc,0.0961008887194102,0.5649038461538461,0.0,6732
