path,name,extension,size_mb,modified_at,category
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\histgradientboosting_HistGradientBoosting_B3.pkl,histgradientboosting_HistGradientBoosting_B3.pkl,.pkl,0.056,2026-04-27T11:22:50.939285517,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\histgradientboosting_HistGradientBoosting_B4.pkl,histgradientboosting_HistGradientBoosting_B4.pkl,.pkl,0.056,2026-04-27T11:22:51.239269018,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\adaboost_AdaBoost_B1.pkl,adaboost_AdaBoost_B1.pkl,.pkl,0.048,2026-04-27T11:23:12.588376760,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\adaboost_AdaBoost_B7.pkl,adaboost_AdaBoost_B7.pkl,.pkl,0.047,2026-04-27T11:24:52.250145197,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\adaboost_AdaBoost_B4.pkl,adaboost_AdaBoost_B4.pkl,.pkl,0.044,2026-04-27T11:24:07.853657007,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\adaboost_AdaBoost_B3.pkl,adaboost_AdaBoost_B3.pkl,.pkl,0.035,2026-04-27T11:23:52.004866362,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\adaboost_AdaBoost_B6.pkl,adaboost_AdaBoost_B6.pkl,.pkl,0.027,2026-04-27T11:24:39.385483742,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\adaboost_AdaBoost_B9.pkl,adaboost_AdaBoost_B9.pkl,.pkl,0.019,2026-04-27T11:25:10.581669331,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\bayesianridge_BayesianRidge_B1.pkl,bayesianridge_BayesianRidge_B1.pkl,.pkl,0.002,2026-04-27T11:18:54.948043823,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\bayesianridge_BayesianRidge_B2.pkl,bayesianridge_BayesianRidge_B2.pkl,.pkl,0.002,2026-04-27T11:18:55.031214952,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\bayesianridge_BayesianRidge_B3.pkl,bayesianridge_BayesianRidge_B3.pkl,.pkl,0.002,2026-04-27T11:18:55.132211685,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\bayesianridge_BayesianRidge_B4.pkl,bayesianridge_BayesianRidge_B4.pkl,.pkl,0.002,2026-04-27T11:18:55.188216209,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\bayesianridge_BayesianRidge_B5.pkl,bayesianridge_BayesianRidge_B5.pkl,.pkl,0.002,2026-04-27T11:18:55.243390083,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\bayesianridge_BayesianRidge_B6.pkl,bayesianridge_BayesianRidge_B6.pkl,.pkl,0.002,2026-04-27T11:18:55.298803091,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\bayesianridge_BayesianRidge_B7.pkl,bayesianridge_BayesianRidge_B7.pkl,.pkl,0.002,2026-04-27T11:18:55.353491306,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\bayesianridge_BayesianRidge_B8.pkl,bayesianridge_BayesianRidge_B8.pkl,.pkl,0.002,2026-04-27T11:18:55.404508352,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\bayesianridge_BayesianRidge_B9.pkl,bayesianridge_BayesianRidge_B9.pkl,.pkl,0.002,2026-04-27T11:18:55.457514048,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\svr_SVR_B1.pkl,svr_SVR_B1.pkl,.pkl,0.002,2026-04-27T11:34:06.988618135,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\svr_SVR_B2.pkl,svr_SVR_B2.pkl,.pkl,0.002,2026-04-27T11:34:07.125877619,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\svr_SVR_B3.pkl,svr_SVR_B3.pkl,.pkl,0.002,2026-04-27T11:34:07.212944269,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\svr_SVR_B4.pkl,svr_SVR_B4.pkl,.pkl,0.002,2026-04-27T11:34:07.300154686,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\svr_SVR_B5.pkl,svr_SVR_B5.pkl,.pkl,0.002,2026-04-27T11:34:07.396216393,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\svr_SVR_B6.pkl,svr_SVR_B6.pkl,.pkl,0.002,2026-04-27T11:34:07.484271288,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\svr_SVR_B7.pkl,svr_SVR_B7.pkl,.pkl,0.002,2026-04-27T11:34:07.571165562,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\svr_SVR_B8.pkl,svr_SVR_B8.pkl,.pkl,0.002,2026-04-27T11:34:07.679645777,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\svr_SVR_B9.pkl,svr_SVR_B9.pkl,.pkl,0.002,2026-04-27T11:34:07.815378189,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\elasticnet_ElasticNet_B1.pkl,elasticnet_ElasticNet_B1.pkl,.pkl,0.001,2026-04-27T11:18:54.246535301,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\elasticnet_ElasticNet_B2.pkl,elasticnet_ElasticNet_B2.pkl,.pkl,0.001,2026-04-27T11:18:54.269535780,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\elasticnet_ElasticNet_B3.pkl,elasticnet_ElasticNet_B3.pkl,.pkl,0.001,2026-04-27T11:18:54.305546999,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\elasticnet_ElasticNet_B4.pkl,elasticnet_ElasticNet_B4.pkl,.pkl,0.001,2026-04-27T11:18:54.326549292,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\elasticnet_ElasticNet_B5.pkl,elasticnet_ElasticNet_B5.pkl,.pkl,0.001,2026-04-27T11:18:54.349433184,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\elasticnet_ElasticNet_B6.pkl,elasticnet_ElasticNet_B6.pkl,.pkl,0.001,2026-04-27T11:18:54.371465206,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\elasticnet_ElasticNet_B7.pkl,elasticnet_ElasticNet_B7.pkl,.pkl,0.001,2026-04-27T11:18:54.392417908,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\elasticnet_ElasticNet_B8.pkl,elasticnet_ElasticNet_B8.pkl,.pkl,0.001,2026-04-27T11:18:54.412396431,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\elasticnet_ElasticNet_B9.pkl,elasticnet_ElasticNet_B9.pkl,.pkl,0.001,2026-04-27T11:18:54.435706377,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\lasso_Lasso_B1.pkl,lasso_Lasso_B1.pkl,.pkl,0.001,2026-04-27T11:18:54.026714087,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\lasso_Lasso_B2.pkl,lasso_Lasso_B2.pkl,.pkl,0.001,2026-04-27T11:18:54.049962759,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\lasso_Lasso_B3.pkl,lasso_Lasso_B3.pkl,.pkl,0.001,2026-04-27T11:18:54.086683989,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\lasso_Lasso_B4.pkl,lasso_Lasso_B4.pkl,.pkl,0.001,2026-04-27T11:18:54.109730005,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\lasso_Lasso_B5.pkl,lasso_Lasso_B5.pkl,.pkl,0.001,2026-04-27T11:18:54.133328914,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\lasso_Lasso_B6.pkl,lasso_Lasso_B6.pkl,.pkl,0.001,2026-04-27T11:18:54.156622887,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\lasso_Lasso_B7.pkl,lasso_Lasso_B7.pkl,.pkl,0.001,2026-04-27T11:18:54.182641506,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\lasso_Lasso_B8.pkl,lasso_Lasso_B8.pkl,.pkl,0.001,2026-04-27T11:18:54.205111980,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\lasso_Lasso_B9.pkl,lasso_Lasso_B9.pkl,.pkl,0.001,2026-04-27T11:18:54.225548029,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\linearregression_LinearRegression_B1.pkl,linearregression_LinearRegression_B1.pkl,.pkl,0.001,2026-04-27T11:18:54.477168083,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\linearregression_LinearRegression_B2.pkl,linearregression_LinearRegression_B2.pkl,.pkl,0.001,2026-04-27T11:18:54.517196177,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\linearregression_LinearRegression_B3.pkl,linearregression_LinearRegression_B3.pkl,.pkl,0.001,2026-04-27T11:18:54.622734785,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\linearregression_LinearRegression_B4.pkl,linearregression_LinearRegression_B4.pkl,.pkl,0.001,2026-04-27T11:18:54.673041582,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\linearregression_LinearRegression_B5.pkl,linearregression_LinearRegression_B5.pkl,.pkl,0.001,2026-04-27T11:18:54.718028545,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\linearregression_LinearRegression_B6.pkl,linearregression_LinearRegression_B6.pkl,.pkl,0.001,2026-04-27T11:18:54.763029814,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\linearregression_LinearRegression_B7.pkl,linearregression_LinearRegression_B7.pkl,.pkl,0.001,2026-04-27T11:18:54.806031704,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\linearregression_LinearRegression_B8.pkl,linearregression_LinearRegression_B8.pkl,.pkl,0.001,2026-04-27T11:18:54.844028711,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\linearregression_LinearRegression_B9.pkl,linearregression_LinearRegression_B9.pkl,.pkl,0.001,2026-04-27T11:18:54.884033680,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\ridge_Ridge_B1.pkl,ridge_Ridge_B1.pkl,.pkl,0.001,2026-04-27T11:18:53.750797987,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\ridge_Ridge_B2.pkl,ridge_Ridge_B2.pkl,.pkl,0.001,2026-04-27T11:18:53.780792236,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\ridge_Ridge_B3.pkl,ridge_Ridge_B3.pkl,.pkl,0.001,2026-04-27T11:18:53.825776815,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\ridge_Ridge_B4.pkl,ridge_Ridge_B4.pkl,.pkl,0.001,2026-04-27T11:18:53.853779554,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\ridge_Ridge_B5.pkl,ridge_Ridge_B5.pkl,.pkl,0.001,2026-04-27T11:18:53.884775400,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\ridge_Ridge_B6.pkl,ridge_Ridge_B6.pkl,.pkl,0.001,2026-04-27T11:18:53.914697409,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\ridge_Ridge_B7.pkl,ridge_Ridge_B7.pkl,.pkl,0.001,2026-04-27T11:18:53.946699619,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\ridge_Ridge_B8.pkl,ridge_Ridge_B8.pkl,.pkl,0.001,2026-04-27T11:18:53.974707603,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\ridge_Ridge_B9.pkl,ridge_Ridge_B9.pkl,.pkl,0.001,2026-04-27T11:18:54.001076698,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\global\strategies\global_all.pkl,global_all.pkl,.pkl,38.39,2026-04-24T12:15:10.610670328,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_XTZUSD.pkl,symbol_XTZUSD.pkl,.pkl,31.441,2026-04-24T12:48:05.378131866,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_EURX.pkl,symbol_EURX.pkl,.pkl,31.129,2026-04-24T12:30:50.333480597,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_TRXUSD.pkl,symbol_TRXUSD.pkl,.pkl,29.73,2026-04-24T12:40:28.651588917,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_LINKUSD.pkl,symbol_LINKUSD.pkl,.pkl,29.667,2026-04-24T12:36:36.073244095,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_XRPUSD.pkl,symbol_XRPUSD.pkl,.pkl,29.59,2026-04-24T12:47:56.092999458,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_DOTUSD.pkl,symbol_DOTUSD.pkl,.pkl,29.456,2026-04-24T12:26:12.584586620,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_XLMUSD.pkl,symbol_XLMUSD.pkl,.pkl,29.146,2026-04-24T12:47:18.412081242,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_JPYX.pkl,symbol_JPYX.pkl,.pkl,28.945,2026-04-24T12:36:10.812502384,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_COMPUSD.pkl,symbol_COMPUSD.pkl,.pkl,28.368,2026-04-24T12:25:44.560142517,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_BCHUSD.pkl,symbol_BCHUSD.pkl,.pkl,27.997,2026-04-24T12:23:23.453134537,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_BNBUSD.pkl,symbol_BNBUSD.pkl,.pkl,27.891,2026-04-24T12:23:36.445305586,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_UNIUSD.pkl,symbol_UNIUSD.pkl,.pkl,27.838,2026-04-24T12:41:06.552342415,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_NETH25.pkl,symbol_NETH25.pkl,.pkl,27.692,2026-04-24T12:37:48.462259769,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_ETHAUD.pkl,symbol_ETHAUD.pkl,.pkl,27.39,2026-04-24T12:26:46.739955902,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_MATICUSD.pkl,symbol_MATICUSD.pkl,.pkl,27.21,2026-04-24T12:37:01.919668913,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_KSMUSD.pkl,symbol_KSMUSD.pkl,.pkl,27.132,2026-04-24T12:36:24.596581459,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_ATMUSD.pkl,symbol_ATMUSD.pkl,.pkl,26.928,2026-04-24T12:21:30.418678761,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_SWI20-F.pkl,symbol_SWI20-F.pkl,.pkl,26.582,2026-04-24T12:40:01.265604734,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_SWI20.pkl,symbol_SWI20.pkl,.pkl,26.582,2026-04-24T12:40:15.245591640,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_ADAUSD.pkl,symbol_ADAUSD.pkl,.pkl,25.891,2026-04-24T12:21:16.052441835,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_LTCUSD.pkl,symbol_LTCUSD.pkl,.pkl,23.687,2026-04-24T12:36:53.268602848,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_DOGEUSD.pkl,symbol_DOGEUSD.pkl,.pkl,23.268,2026-04-24T12:25:59.114937782,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_USDTRY.pkl,symbol_USDTRY.pkl,.pkl,23.237,2026-04-24T12:45:39.431289196,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_USDCNH.pkl,symbol_USDCNH.pkl,.pkl,22.187,2026-04-24T12:42:50.343110800,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_USDCHF.pkl,symbol_USDCHF.pkl,.pkl,22.002,2026-04-24T12:42:37.307666540,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_USDCAD.pkl,symbol_USDCAD.pkl,.pkl,21.979,2026-04-24T12:42:24.348638296,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_HK50-F.pkl,symbol_HK50-F.pkl,.pkl,21.959,2026-04-24T12:35:28.060072660,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_HK50.pkl,symbol_HK50.pkl,.pkl,21.959,2026-04-24T12:35:38.162455082,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_XAUUSD-F.pkl,symbol_XAUUSD-F.pkl,.pkl,21.898,2026-04-24T12:46:52.257359028,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_XAUUSD.pkl,symbol_XAUUSD.pkl,.pkl,21.898,2026-04-24T12:47:04.760349274,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_USDILS.pkl,symbol_USDILS.pkl,.pkl,21.791,2026-04-24T12:43:50.899986744,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_USDTHB.pkl,symbol_USDTHB.pkl,.pkl,21.788,2026-04-24T12:45:27.465353489,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_EURHUF.pkl,symbol_EURHUF.pkl,.pkl,21.719,2026-04-24T12:28:28.240589380,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_UK100-F.pkl,symbol_UK100-F.pkl,.pkl,21.668,2026-04-24T12:40:41.339177132,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_UK100.pkl,symbol_UK100.pkl,.pkl,21.668,2026-04-24T12:40:53.752891064,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_USDJPY.pkl,symbol_USDJPY.pkl,.pkl,21.641,2026-04-24T12:44:02.771282434,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_USDDKK.pkl,symbol_USDDKK.pkl,.pkl,21.594,2026-04-24T12:43:15.991109133,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_GBPUSD.pkl,symbol_GBPUSD.pkl,.pkl,21.555,2026-04-24T12:34:52.725784302,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_USDSGD.pkl,symbol_USDSGD.pkl,.pkl,21.549,2026-04-24T12:45:15.567972898,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_GER40-F.pkl,symbol_GER40-F.pkl,.pkl,21.539,2026-04-24T12:35:04.387864351,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_GER40.pkl,symbol_GER40.pkl,.pkl,21.539,2026-04-24T12:35:14.751935959,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_USDX-F.pkl,symbol_USDX-F.pkl,.pkl,21.539,2026-04-24T12:45:51.223271847,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_USDX.pkl,symbol_USDX.pkl,.pkl,21.539,2026-04-24T12:46:03.168335915,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_EURCAD.pkl,symbol_EURCAD.pkl,.pkl,21.509,2026-04-24T12:27:12.170125961,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_CADCHF.pkl,symbol_CADCHF.pkl,.pkl,21.479,2026-04-24T12:24:15.218197584,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_SGDJPY.pkl,symbol_SGDJPY.pkl,.pkl,21.456,2026-04-24T12:39:23.631003618,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_XPTUSD.pkl,symbol_XPTUSD.pkl,.pkl,21.393,2026-04-24T12:47:42.547353745,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_NZDCAD.pkl,symbol_NZDCAD.pkl,.pkl,21.379,2026-04-24T12:38:01.645704508,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_USDPLN.pkl,symbol_USDPLN.pkl,.pkl,21.36,2026-04-24T12:44:40.215798616,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_EURCHF.pkl,symbol_EURCHF.pkl,.pkl,21.309,2026-04-24T12:27:24.518335581,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_US2000.pkl,symbol_US2000.pkl,.pkl,21.262,2026-04-24T12:41:18.082808018,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_SHBUSD.pkl,symbol_SHBUSD.pkl,.pkl,21.225,2026-04-24T12:39:37.138405561,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_JPN225-F.pkl,symbol_JPN225-F.pkl,.pkl,21.199,2026-04-24T12:35:49.028652668,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_JPN225.pkl,symbol_JPN225.pkl,.pkl,21.199,2026-04-24T12:35:59.511237621,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_USDMXN.pkl,symbol_USDMXN.pkl,.pkl,21.199,2026-04-24T12:44:15.378601074,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_EURJPY.pkl,symbol_EURJPY.pkl,.pkl,21.179,2026-04-24T12:28:42.447674036,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_USDZAR.pkl,symbol_USDZAR.pkl,.pkl,21.1,2026-04-24T12:46:15.329485893,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_NZDJPY.pkl,symbol_NZDJPY.pkl,.pkl,21.085,2026-04-24T12:38:27.703163385,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_US30-F.pkl,symbol_US30-F.pkl,.pkl,21.085,2026-04-24T12:41:30.006787777,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_US30.pkl,symbol_US30.pkl,.pkl,21.085,2026-04-24T12:41:44.116656542,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_EURNZD.pkl,symbol_EURNZD.pkl,.pkl,21.051,2026-04-24T12:29:24.977444887,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_AUDNZD.pkl,symbol_AUDNZD.pkl,.pkl,21.038,2026-04-24T12:22:20.353628635,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_AUDJPY.pkl,symbol_AUDJPY.pkl,.pkl,20.999,2026-04-24T12:22:06.777050734,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_XPDUSD.pkl,symbol_XPDUSD.pkl,.pkl,20.982,2026-04-24T12:47:30.616140604,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_EURPLN.pkl,symbol_EURPLN.pkl,.pkl,20.98,2026-04-24T12:29:39.489273071,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_NZDCHF.pkl,symbol_NZDCHF.pkl,.pkl,20.945,2026-04-24T12:38:15.031179428,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_AUDCAD.pkl,symbol_AUDCAD.pkl,.pkl,20.94,2026-04-24T12:21:41.657995701,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_EURGBP.pkl,symbol_EURGBP.pkl,.pkl,20.931,2026-04-24T12:28:11.607300282,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_USDHUF.pkl,symbol_USDHUF.pkl,.pkl,20.916,2026-04-24T12:43:39.959249973,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_USDNOK.pkl,symbol_USDNOK.pkl,.pkl,20.894,2026-04-24T12:44:28.212255478,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_EUSTX50-F.pkl,symbol_EUSTX50-F.pkl,.pkl,20.811,2026-04-24T12:31:19.917262793,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_EUSTX50.pkl,symbol_EUSTX50.pkl,.pkl,20.811,2026-04-24T12:31:34.000242710,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_USDSEK.pkl,symbol_USDSEK.pkl,.pkl,20.805,2026-04-24T12:45:03.673971415,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_CN50.pkl,symbol_CN50.pkl,.pkl,20.797,2026-04-24T12:25:29.609650612,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_EURCZK.pkl,symbol_EURCZK.pkl,.pkl,20.797,2026-04-24T12:27:41.919939995,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_GBPAUD.pkl,symbol_GBPAUD.pkl,.pkl,20.761,2026-04-24T12:32:15.998345137,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_XAGUSD-F.pkl,symbol_XAGUSD-F.pkl,.pkl,20.758,2026-04-24T12:46:27.250241755,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_XAGUSD.pkl,symbol_XAGUSD.pkl,.pkl,20.758,2026-04-24T12:46:39.775537729,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_USDRON.pkl,symbol_USDRON.pkl,.pkl,20.677,2026-04-24T12:44:51.016657828,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_SCI25.pkl,symbol_SCI25.pkl,.pkl,20.676,2026-04-24T12:39:09.575319290,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_CADJPY.pkl,symbol_CADJPY.pkl,.pkl,20.674,2026-04-24T12:24:27.671909094,nexus_global_strategy
